bridge_id,bridge_type,material,year_built,age_years,design_life_years,location,corrosion_environment,corrosion_rate_mm_yr,condition_rating,structurally_deficient,adt,deck_area_sqft,tensile_strength_MPa,yield_strength_MPa,paris_C,paris_m,original_thickness_mm,remaining_thickness_mm,fatigue_cycles_millions,replacement_cost_M,loan_outstanding_M,last_inspection_date,insurance_premium_K_yr,expected_cost,risk_std
BR-01459,Railroad,Steel (A36),1956,68,50,Urban West,Mild,0.0527,5,0,36,2369.0,450,250,6.9e-12,3.0,15.1,11.5,44.7,0.39,0.15,2020-06-15,8.9,1.3166364399999997,0.1716559300345619
BR-01460,Local Road,Aluminium Alloy,1978,46,100,Desert Southwest,Mild,0.0044,8,0,3865,503.0,310,275,5e-12,3.1,31.1,30.9,64.9,0.17,0.09,2022-05-28,2.6,0.49348,1.1102230246251565e-16
BR-01461,Local Road,Composite Steel-Concrete,2003,21,75,Industrial Michigan,Moderate,0.0853,7,0,1941,793.0,400,230,6.5e-12,3.0,49.0,47.2,14.9,0.28,0.19,2021-03-04,5.0,0.6279575000000001,0.08026553085696256
BR-01462,Local Road,Steel (A36),2001,23,60,Desert Southwest,Mild,0.0184,9,0,8971,754.0,450,250,6.9e-12,3.0,16.5,16.1,75.3,0.24,0.18,2022-12-10,2.2,0.6117799999999998,2.220446049250313e-16
BR-01463,Highway,Timber,1973,51,75,Coastal California,Moderate,0.0756,6,0,8144,3834.0,8,5,0.0,0.0,31.1,27.2,151.6,0.72,0.51,2022-03-07,14.5,2.2070217000000003,0.2901572851627028
BR-01464,Highway,Composite Steel-Concrete,1956,68,75,Urban Midwest,Moderate,0.0531,6,0,22534,3101.0,400,230,6.5e-12,3.0,51.5,47.8,559.3,1.19,0.74,2021-04-07,17.9,3.5343055999999997,0.46471090982484325
BR-01465,Highway,Prestressed Concrete,1978,46,75,Industrial Ohio,Moderate,0.0432,8,0,27188,940.0,35,28,0.0,0.0,52.8,50.8,456.5,0.32,0.19,2022-06-26,2.8,0.6790444,0.07722497560249794
BR-01466,Railroad,Steel (A514 HY),1972,52,75,Rural South,Mild,0.0269,7,0,56,3510.0,760,690,4.5e-12,3.2,16.4,15.0,53.1,0.71,0.31,2022-12-09,10.4,1.6975260800000003,0.21137029912795233
BR-01467,Highway,Composite Steel-Concrete,1972,52,50,Coastal Florida,Severe,0.0642,7,0,40275,1934.0,400,230,6.5e-12,3.0,49.3,46.0,764.4,0.34,0.16,2022-07-21,5.2,1.0015199999999997,2.220446049250313e-16
BR-01468,Highway,Prestressed Concrete,1987,37,100,Desert Southwest,Mild,0.0083,8,0,30168,818.0,35,28,0.0,0.0,60.1,59.8,407.4,0.25,0.19,2021-04-03,4.4,0.78364,0.0
BR-01469,Highway,Steel (A588 Weathering),1968,56,60,Rural Midwest,Mild,0.021,8,0,9085,1900.0,485,345,5.2e-12,2.8,12.9,11.7,185.7,0.68,0.23,2022-09-23,11.9,1.67665904,0.18700622644502946
BR-01470,Highway,Steel (A36),1951,73,75,Urban Midwest,Moderate,0.0432,6,0,9101,2882.0,450,250,6.9e-12,3.0,23.2,20.1,242.5,1.05,0.67,2021-01-12,8.9,3.0806100000000005,0.0
BR-01471,Highway,Steel (A36),1961,63,75,Rural South,Mild,0.0473,7,0,28641,2231.0,450,250,6.9e-12,3.0,18.3,15.3,658.6,0.79,0.45,2020-05-01,9.4,2.00094562,0.2532996455056311
BR-01472,Local Road,Steel (A588 Weathering),1979,45,75,Coastal California,Moderate,0.0499,7,0,2781,3173.0,485,345,5.2e-12,2.8,15.4,13.1,45.7,0.77,0.5,2022-01-08,14.1,2.0770477,0.26739180000000007
BR-01473,Interstate,Reinforced Concrete,1934,90,60,Industrial Michigan,Moderate,0.0252,7,0,29374,6892.0,25,20,0.0,0.0,68.1,65.8,964.9,1.16,0.7,2022-06-28,19.1,3.9215103000000004,0.49960058249925005
BR-01474,Interstate,Steel (A514 HY),1970,54,100,Desert Southwest,Mild,0.0291,8,0,6144,793.0,760,690,4.5e-12,3.2,19.4,17.8,121.1,0.2,0.14,2023-08-28,4.6,0.6237039999999999,0.07126141040170339
BR-01475,Highway,Composite Steel-Concrete,1963,61,50,Industrial Michigan,Moderate,0.071,5,0,7133,406.0,400,230,6.5e-12,3.0,58.5,54.1,158.8,0.1,0.07,2022-02-11,1.7,0.3136875699999999,0.041003649135625736
BR-01476,Pedestrian,Aluminium Alloy,1967,57,60,Urban Midwest,Moderate,0.0163,9,0,3181,1643.0,310,275,5e-12,3.1,22.2,21.3,6.6,0.42,0.31,2021-02-04,4.2,1.2602200000000003,2.220446049250313e-16
BR-01477,Highway,Stainless Steel 316L,1977,47,75,Urban Northeast,Moderate,0.007,9,0,31737,6259.0,515,205,3.1e-12,3.2,13.7,13.4,544.4,2.32,1.3,2021-10-06,31.5,6.630650000000001,8.881784197001252e-16
BR-01478,Highway,Composite Steel-Concrete,1960,64,100,Coastal Texas,Severe,0.0886,4,1,26330,381.0,400,230,6.5e-12,3.0,56.3,50.7,615.1,0.14,0.09,2020-05-06,2.4,0.4986800000000002,1.6653345369377348e-16
BR-01479,Railroad,Steel (A588 Weathering),1987,37,75,Industrial Michigan,Moderate,0.0209,9,0,26,330.0,485,345,5.2e-12,2.8,14.5,13.7,17.6,0.08,0.06,2023-01-21,1.4,0.19686352000000004,0.01702940992799222
BR-01480,Interstate,Steel (A36),1971,53,75,Industrial Michigan,Moderate,0.0613,6,0,28423,1318.0,450,250,6.9e-12,3.0,14.1,10.9,549.8,0.41,0.18,2023-03-08,5.2,1.12528,2.220446049250313e-16
BR-01481,Highway,Steel (A36),1978,46,75,Industrial Michigan,Moderate,0.0443,8,0,11296,3239.0,450,250,6.9e-12,3.0,20.9,18.9,189.7,0.58,0.42,2022-05-01,11.0,1.9577999999999995,4.440892098500626e-16
BR-01482,Highway,Prestressed Concrete,1989,35,75,Coastal California,Moderate,0.0262,8,0,10512,2396.0,35,28,0.0,0.0,44.4,43.5,134.3,0.77,0.38,2021-10-27,10.6,1.9772999999999998,2.220446049250313e-16
BR-01483,Interstate,Reinforced Concrete,1971,53,75,Rural Mountain,Mild,0.0078,8,0,9001,1918.0,25,20,0.0,0.0,45.7,45.2,174.1,0.58,0.42,2023-02-27,10.2,1.6371956200000004,0.1892292709470826
BR-01484,Highway,Steel (A36),1962,62,60,Coastal Florida,Severe,0.0664,6,0,3373,1642.0,450,250,6.9e-12,3.0,16.1,12.0,76.3,0.52,0.18,2023-02-13,5.3,1.3371799999999998,2.220446049250313e-16
BR-01485,Railroad,Composite Steel-Concrete,1998,26,60,Coastal California,Moderate,0.0902,6,0,89,1629.0,400,230,6.5e-12,3.0,40.2,37.8,42.2,0.54,0.28,2021-02-16,4.6,1.0529157599999999,0.13934540436986076
BR-01486,Highway,Timber,1958,66,60,Urban Northeast,Moderate,0.0389,6,0,66601,754.0,8,5,0.0,0.0,31.2,28.6,1604.4,0.23,0.1,2022-02-08,3.3,0.6140290200000001,0.08111140506833799
BR-01487,Highway,Aluminium Alloy,1971,53,75,Coastal California,Moderate,0.0223,8,0,42293,1520.0,310,275,5e-12,3.1,27.7,26.5,818.2,0.39,0.2,2021-02-03,5.9,0.9611949599999998,0.11068677563214858
BR-01488,Pedestrian,Steel (A36),1972,52,100,Coastal Texas,Severe,0.1078,5,0,12675,360.0,450,250,6.9e-12,3.0,22.8,17.2,24.1,0.14,0.1,2023-06-16,2.5,0.4809999999999999,5.551115123125783e-17
BR-01489,Interstate,Steel (A588 Weathering),1982,42,75,Urban Northeast,Moderate,0.0432,7,0,5983,1315.0,485,345,5.2e-12,2.8,15.7,13.9,91.7,0.21,0.15,2022-09-03,3.6,0.6645599999999999,1.1102230246251565e-16
BR-01490,Local Road,Prestressed Concrete,1966,58,50,Coastal Florida,Severe,0.054,7,0,5485,951.0,35,28,0.0,0.0,58.3,55.2,116.1,0.15,0.07,2020-03-28,3.6,0.5574399999999999,1.1102230246251565e-16
BR-01491,Local Road,Steel (A36),1969,55,60,Urban Midwest,Moderate,0.068,6,0,4311,713.0,450,250,6.9e-12,3.0,22.8,19.1,86.5,0.27,0.1,2023-06-25,6.0,0.91,1.1102230246251565e-16
BR-01492,Highway,Steel (A36),1967,57,75,Industrial Ohio,Moderate,0.0654,7,0,39829,3574.0,450,250,6.9e-12,3.0,13.0,9.3,828.6,1.07,0.38,2020-02-12,11.4,2.7297399999999996,4.440892098500626e-16
BR-01493,Highway,Timber,1964,60,60,Coastal Carolina,Severe,0.0909,5,0,21022,965.0,8,5,0.0,0.0,27.3,21.8,460.4,0.37,0.26,2021-09-18,4.3,1.0182696,0.13311365841625725
BR-01494,Interstate,Steel (A36),1960,64,100,Coastal Texas,Severe,0.1073,3,1,15380,3017.0,450,250,6.9e-12,3.0,18.6,11.7,359.3,1.14,0.75,2022-11-06,20.1,3.8529732000000005,0.4441455749398045
BR-01495,Highway,Reinforced Concrete,1989,35,75,Urban Midwest,Moderate,0.0167,9,0,32114,6571.0,25,20,0.0,0.0,51.3,50.7,410.3,2.09,1.2,2023-06-04,17.4,4.013630600000001,0.35706325884716833
BR-01496,Highway,Steel (A36),2018,6,75,Industrial New Jersey,Moderate,0.0743,9,0,77688,4494.0,450,250,6.9e-12,3.0,13.0,12.6,170.1,1.33,0.95,2020-05-08,26.3,3.1691399999999996,8.881784197001252e-16
BR-01497,Local Road,Steel (A36),1975,49,75,Coastal Florida,Severe,0.0692,6,0,3386,4764.0,450,250,6.9e-12,3.0,10.0,6.6,60.6,1.5,0.75,2023-08-27,24.3,3.8639061,0.5074852880618
BR-01498,Highway,Aluminium Alloy,1978,46,60,Industrial Ohio,Moderate,0.0288,9,0,32178,1778.0,310,275,5e-12,3.1,19.7,18.3,540.3,0.49,0.17,2020-11-20,9.9,1.1421696000000006,0.09180792286210598
BR-01499,Railroad,Steel (A36),1973,51,100,Rural Midwest,Mild,0.0181,8,0,30,361.0,450,250,6.9e-12,3.0,20.4,19.5,27.9,0.14,0.09,2020-10-27,2.9,0.49127000000000004,0.0
BR-01500,Highway,Steel (A36),1957,67,60,Coastal Carolina,Severe,0.1117,3,1,35830,1794.0,450,250,6.9e-12,3.0,21.3,13.8,876.2,0.62,0.29,2022-03-18,13.4,2.19394608,0.2501539943046594
BR-01501,Interstate,Steel (A36),1989,35,75,Industrial Michigan,Moderate,0.0879,7,0,7440,2314.0,450,250,6.9e-12,3.0,21.2,18.1,95.0,0.7,0.44,2022-12-20,16.7,1.8812570499999994,0.2386273720424744
BR-01502,Interstate,Steel (A36),1987,37,100,Coastal Carolina,Severe,0.0977,6,0,12033,1131.0,450,250,6.9e-12,3.0,14.9,11.3,162.5,0.41,0.22,2021-12-23,6.3,1.1220300000000003,2.220446049250313e-16
BR-01503,Highway,Steel (A36),1993,31,100,Rural Midwest,Mild,0.0446,8,0,14831,1348.0,450,250,6.9e-12,3.0,14.9,13.5,167.8,0.46,0.24,2022-04-18,6.9,0.9687339999999999,0.10733991850846124
BR-01504,Local Road,Steel (A36),1995,29,75,Pacific Northwest,Mild,0.0518,9,0,7382,2153.0,450,250,6.9e-12,3.0,16.5,15.0,78.1,0.77,0.38,2020-03-23,8.0,1.7966000000000009,8.881784197001252e-16
BR-01505,Highway,Timber,1951,73,100,Desert Southwest,Mild,0.0109,8,0,17726,1939.0,8,5,0.0,0.0,15.5,14.7,472.3,0.64,0.39,2023-07-09,8.6,1.7587600200000002,0.19742832005907962
BR-01506,Local Road,Steel (A514 HY),1957,67,75,Industrial Michigan,Moderate,0.0522,7,0,3002,2139.0,760,690,4.5e-12,3.2,11.5,8.0,73.4,0.66,0.26,2021-03-04,16.2,2.1768617000000003,0.27382038855988133
BR-01507,Local Road,Steel (A36),1940,84,50,Urban Northeast,Moderate,0.0838,3,1,3727,3739.0,450,250,6.9e-12,3.0,13.1,6.1,114.3,1.3,0.59,2023-10-07,14.2,4.00764,8.881784197001252e-16
BR-01508,Highway,Composite Steel-Concrete,1967,57,50,Coastal California,Moderate,0.0933,4,1,34398,2082.0,400,230,6.5e-12,3.0,56.9,51.6,715.7,0.71,0.26,2021-05-25,15.3,2.3947299999999996,4.440892098500626e-16
BR-01509,Pedestrian,FRP Composite,1973,51,75,Coastal Texas,Severe,0.0287,7,0,10148,1447.0,600,500,0.0,0.0,24.1,22.7,18.9,0.23,0.15,2023-03-04,5.7,0.8719099999999999,2.220446049250313e-16
BR-01510,Highway,Steel (A36),1985,39,60,Desert Southwest,Mild,0.0161,8,0,13887,1099.0,450,250,6.9e-12,3.0,10.2,9.6,197.7,0.42,0.2,2020-07-14,4.8,1.0493599999999998,0.0
BR-01511,Interstate,Prestressed Concrete,1974,50,60,Coastal Florida,Severe,0.0372,7,0,37200,1107.0,35,28,0.0,0.0,44.2,42.4,678.9,0.28,0.15,2022-10-11,5.4,0.9100000000000003,1.1102230246251565e-16
BR-01512,Interstate,Reinforced Concrete,1983,41,75,Rural Mountain,Mild,0.0109,8,0,29957,414.0,25,20,0.0,0.0,45.1,44.6,448.3,0.09,0.03,2020-10-09,1.0,0.17085319999999998,0.01963850915701088
BR-01513,Local Road,Steel (A36),1962,62,100,Industrial Michigan,Moderate,0.0441,8,0,1773,1350.0,450,250,6.9e-12,3.0,23.1,20.4,40.1,0.28,0.22,2023-08-10,6.7,1.1900200000000005,4.440892098500626e-16
BR-01514,Local Road,Timber,1972,52,75,Industrial New Jersey,Moderate,0.0634,6,0,1988,5084.0,8,5,0.0,0.0,23.3,20.0,37.7,0.8,0.3,2021-11-20,11.8,1.9274572799999996,0.2515270038861481
BR-01515,Pedestrian,Prestressed Concrete,1954,70,50,Desert Southwest,Mild,0.0082,8,0,9876,1020.0,35,28,0.0,0.0,57.2,56.6,25.2,0.25,0.1,2022-11-22,5.3,0.7653415,0.08732066094430346
BR-01516,Interstate,Steel (A36),1969,55,50,Industrial New Jersey,Moderate,0.0444,7,0,26885,2077.0,450,250,6.9e-12,3.0,18.6,16.1,539.7,0.78,0.43,2020-01-25,12.9,2.08592065,0.2626122240099221
BR-01517,Interstate,Prestressed Concrete,2015,9,75,Coastal California,Moderate,0.0406,9,0,38604,1716.0,35,28,0.0,0.0,56.9,56.6,126.8,0.51,0.25,2020-08-13,5.3,1.05001,0.0
BR-01518,Railroad,Reinforced Concrete,1976,48,75,Industrial New Jersey,Moderate,0.0499,6,0,48,1129.0,25,20,0.0,0.0,65.7,63.3,42.0,0.38,0.21,2021-10-15,8.0,1.0856204,0.14284217248067885
BR-01519,Local Road,Steel (A36),1934,90,100,Urban Midwest,Moderate,0.0475,5,0,954,5431.0,450,250,6.9e-12,3.0,11.3,7.0,31.3,1.06,0.55,2020-04-08,12.9,3.1891439,0.415130112366894
BR-01520,Interstate,Steel (A36),1974,50,60,Pacific Northwest,Mild,0.0271,8,0,11145,2491.0,450,250,6.9e-12,3.0,22.1,20.7,203.4,0.49,0.34,2023-12-12,4.9,1.142725,0.13226589611460696
BR-01521,Highway,Steel (A36),1950,74,100,Urban West,Mild,0.0457,7,0,8744,2866.0,450,250,6.9e-12,3.0,15.0,11.6,236.2,0.5,0.24,2022-05-03,8.5,1.5041203,0.18519974485554785
BR-01522,Highway,Reinforced Concrete,1955,69,75,Industrial New Jersey,Moderate,0.0499,6,0,31876,4520.0,25,20,0.0,0.0,64.5,61.0,802.8,1.5,0.55,2020-03-23,34.2,4.952205400000001,0.648640058800307
BR-01523,Local Road,Steel (A514 HY),2002,22,75,Pacific Northwest,Mild,0.029,9,0,2425,1533.0,760,690,4.5e-12,3.2,17.5,16.9,19.5,0.37,0.22,2023-05-12,4.8,0.90428,0.0
BR-01524,Highway,Steel (A36),1969,55,75,Rural Midwest,Mild,0.0427,7,0,35148,3338.0,450,250,6.9e-12,3.0,16.5,14.2,705.6,0.92,0.29,2021-12-28,14.5,2.609749999999999,8.881784197001252e-16
BR-01525,Railroad,Timber,1998,26,75,Urban West,Mild,0.029,8,0,42,975.0,8,5,0.0,0.0,39.9,39.1,19.9,0.37,0.16,2020-01-25,4.2,0.67256624,0.07612268197717682
BR-01526,Interstate,Steel (A36),1957,67,50,Industrial Ohio,Moderate,0.0899,5,0,30471,2261.0,450,250,6.9e-12,3.0,17.0,10.9,745.2,0.74,0.53,2023-09-24,9.9,2.2296748899999996,0.2899665790973075
BR-01527,Interstate,Steel (A36),1997,27,75,Urban West,Mild,0.0339,8,0,3844,2018.0,450,250,6.9e-12,3.0,13.5,12.5,37.9,0.53,0.41,2021-12-18,9.9,1.2801001900000002,0.1446036487670484
BR-01528,Highway,Prestressed Concrete,1979,45,60,Rural Mountain,Mild,0.0097,9,0,5916,4248.0,35,28,0.0,0.0,49.6,49.2,97.2,1.08,0.35,2023-10-08,24.4,3.286400000000001,0.0
BR-01529,Local Road,Reinforced Concrete,1959,65,50,Rural Midwest,Mild,0.0138,8,0,1634,740.0,25,20,0.0,0.0,54.7,53.8,38.8,0.21,0.08,2020-09-23,3.5,0.5493262499999999,0.060904715488622065
BR-01530,Highway,Reinforced Concrete,1969,55,100,Industrial Ohio,Moderate,0.0374,6,0,6964,844.0,25,20,0.0,0.0,61.8,59.7,139.8,0.26,0.09,2023-08-04,5.3,0.7227139,0.0945820777729058
BR-01531,Highway,Steel (A36),1963,61,60,Urban Northeast,Moderate,0.0526,6,0,22163,1188.0,450,250,6.9e-12,3.0,11.9,8.7,493.5,0.41,0.18,2021-03-14,5.1,1.1714300000000002,2.220446049250313e-16
BR-01532,Highway,Steel (A514 HY),1987,37,50,Urban West,Mild,0.0307,8,0,30322,1448.0,760,690,4.5e-12,3.2,15.4,14.3,409.5,0.29,0.1,2022-07-11,5.1,0.7523099999999997,3.3306690738754696e-16
BR-01533,Interstate,Steel (A36),1984,40,60,Industrial New Jersey,Moderate,0.0741,6,0,60784,759.0,450,250,6.9e-12,3.0,23.9,20.9,887.4,0.26,0.17,2023-11-23,4.0,0.654074,0.08612737064952118
BR-01534,Interstate,Reinforced Concrete,2008,16,60,Desert Southwest,Mild,0.0095,9,0,10715,1411.0,25,20,0.0,0.0,51.3,51.1,62.6,0.45,0.24,2020-03-17,5.1,0.7931276399999999,0.07412566470243354
BR-01535,Local Road,Steel (A36),1967,57,75,Rural Mountain,Mild,0.0285,8,0,1885,2282.0,450,250,6.9e-12,3.0,21.2,19.6,39.2,0.53,0.19,2021-07-07,4.3,1.25463,0.0
BR-01536,Interstate,Prestressed Concrete,1957,67,50,Coastal Texas,Severe,0.065,6,0,12702,3103.0,35,28,0.0,0.0,56.0,51.7,310.6,0.76,0.41,2023-06-19,12.9,2.64459,0.0
BR-01537,Pedestrian,Reinforced Concrete,1973,51,60,Coastal California,Moderate,0.0284,7,0,12042,747.0,25,20,0.0,0.0,45.5,44.0,22.4,0.12,0.06,2023-01-09,2.5,0.33535950000000003,0.042274260785967625
BR-01538,Railroad,Steel (A36),1968,56,100,Urban Northeast,Moderate,0.0439,7,0,24,994.0,450,250,6.9e-12,3.0,15.7,13.3,24.5,0.2,0.11,2020-03-06,2.6,0.5922800000000001,1.1102230246251565e-16
BR-01539,Interstate,Reinforced Concrete,1982,42,75,Desert Southwest,Mild,0.0123,8,0,15054,1583.0,25,20,0.0,0.0,45.6,45.1,230.8,0.25,0.09,2020-06-25,4.8,0.7040799999999999,1.1102230246251565e-16
BR-01540,Interstate,Reinforced Concrete,1997,27,75,Urban Midwest,Moderate,0.0393,8,0,35662,4356.0,25,20,0.0,0.0,61.8,60.7,351.4,0.83,0.45,2023-02-12,7.8,1.5938985800000003,0.1830878562077901
BR-01541,Highway,Steel (A36),1993,31,100,Pacific Northwest,Mild,0.0371,8,0,8607,718.0,450,250,6.9e-12,3.0,13.9,12.7,97.4,0.27,0.09,2023-03-07,3.2,0.48633871999999995,0.0558142252195406
BR-01542,Local Road,Timber,1982,42,60,Coastal Texas,Severe,0.069,7,0,2921,1439.0,8,5,0.0,0.0,29.3,26.4,44.8,0.34,0.14,2021-05-06,3.2,0.6715391999999999,0.08561956645160032
BR-01543,Local Road,Steel (A514 HY),1973,51,60,Industrial Ohio,Moderate,0.0609,6,0,547,1229.0,760,690,4.5e-12,3.2,19.7,16.6,10.2,0.43,0.15,2021-02-21,6.0,1.1518000000000002,2.220446049250313e-16
BR-01544,Interstate,Prestressed Concrete,1978,46,60,Rural Mountain,Mild,0.0061,9,0,8713,2335.0,35,28,0.0,0.0,53.7,53.5,146.3,0.92,0.45,2021-10-14,19.1,2.923180000000001,8.881784197001252e-16
BR-01545,Highway,Prestressed Concrete,1993,31,50,Coastal Florida,Severe,0.0375,8,0,12526,560.0,35,28,0.0,0.0,42.6,41.5,141.7,0.17,0.12,2022-02-28,3.0,0.49789999999999973,2.7755575615628914e-16
BR-01546,Local Road,Timber,1976,48,60,Industrial Michigan,Moderate,0.0644,6,0,2887,698.0,8,5,0.0,0.0,33.8,30.7,50.6,0.21,0.07,2020-01-07,4.9,0.5779513600000001,0.07633386522204678
BR-01547,Interstate,Steel (A36),2007,17,50,Industrial Ohio,Moderate,0.0482,8,0,24364,1334.0,450,250,6.9e-12,3.0,12.4,11.6,151.2,0.31,0.22,2020-09-15,7.7,0.8591700000000003,2.220446049250313e-16
BR-01548,Interstate,Cast Iron,1972,52,50,Industrial New Jersey,Moderate,0.0183,8,0,12023,2527.0,200,130,1.2e-11,3.8,24.1,23.1,228.2,0.86,0.68,2022-09-04,19.8,2.7407353600000004,0.29487142477749584
BR-01549,Interstate,Prestressed Concrete,1979,45,100,Industrial Michigan,Moderate,0.0185,8,0,16500,1085.0,35,28,0.0,0.0,59.7,58.9,271.0,0.29,0.13,2023-07-28,6.3,0.9145500000000001,0.0
BR-01550,Interstate,Steel (A36),1963,61,75,Coastal Carolina,Severe,0.114,4,1,41202,1404.0,450,250,6.9e-12,3.0,10.8,3.9,917.4,0.54,0.26,2022-09-27,7.4,1.6268199999999997,4.440892098500626e-16
BR-01551,Railroad,Composite Steel-Concrete,1967,57,75,Industrial Ohio,Moderate,0.0726,6,0,7,1792.0,400,230,6.5e-12,3.0,62.5,58.4,7.3,0.37,0.14,2022-12-14,6.6,1.1520599999999999,2.220446049250313e-16
BR-01552,Interstate,Prestressed Concrete,1973,51,60,Industrial Michigan,Moderate,0.0251,8,0,33047,2678.0,35,28,0.0,0.0,40.2,39.0,615.2,0.53,0.36,2021-03-18,5.0,1.4885000000000004,2.220446049250313e-16
BR-01553,Railroad,Steel (A36),1976,48,75,Coastal California,Moderate,0.0475,7,0,27,2656.0,450,250,6.9e-12,3.0,22.9,20.7,23.7,0.52,0.29,2023-09-19,6.3,1.4461200000000003,2.220446049250313e-16
BR-01554,Pedestrian,Composite Steel-Concrete,1989,35,75,Coastal Texas,Severe,0.0892,6,0,2500,2313.0,400,230,6.5e-12,3.0,49.0,45.9,3.2,0.7,0.54,2020-05-19,5.8,1.8759000000000006,4.440892098500626e-16
BR-01555,Interstate,Reinforced Concrete,2001,23,60,Industrial New Jersey,Moderate,0.0307,9,0,40010,1136.0,25,20,0.0,0.0,62.7,62.0,335.9,0.22,0.14,2020-01-19,3.6,0.5756399999999998,1.1102230246251565e-16
BR-01556,Highway,Prestressed Concrete,1974,50,60,Urban Midwest,Moderate,0.0153,9,0,71480,1013.0,35,28,0.0,0.0,67.0,66.3,1304.5,0.33,0.22,2022-08-25,5.2,1.0530000000000004,2.220446049250313e-16
BR-01557,Interstate,Steel (A36),1970,54,75,Industrial Ohio,Moderate,0.037,8,0,42601,5017.0,450,250,6.9e-12,3.0,15.9,13.9,839.7,1.52,0.8,2021-02-13,33.3,4.36899838,0.4836932403999837
BR-01558,Highway,Steel (A36),1971,53,60,Pacific Northwest,Mild,0.0263,8,0,13414,3354.0,450,250,6.9e-12,3.0,19.3,17.9,259.5,0.9,0.28,2021-12-25,12.7,1.9731808800000004,0.21720861682026893
BR-01559,Pedestrian,Reinforced Concrete,1970,54,60,Rural Midwest,Mild,0.0166,8,0,5015,768.0,25,20,0.0,0.0,41.5,40.6,9.9,0.19,0.06,2021-03-15,2.2,0.3893790400000001,0.044665547512148567
BR-01560,Interstate,Steel (A588 Weathering),1973,51,60,Desert Southwest,Mild,0.007,9,0,44307,1592.0,485,345,5.2e-12,2.8,12.7,12.4,824.8,0.37,0.28,2022-03-03,6.9,1.3024699999999998,2.220446049250313e-16
BR-01561,Pedestrian,Steel (A36),1984,40,60,Pacific Northwest,Mild,0.0307,8,0,1998,2051.0,450,250,6.9e-12,3.0,17.3,16.1,2.9,0.6,0.44,2020-05-17,10.0,1.872,2.220446049250313e-16
BR-01562,Interstate,Steel (A514 HY),1980,44,75,Rural South,Mild,0.0411,8,0,6853,4513.0,760,690,4.5e-12,3.2,10.8,9.0,110.1,1.49,0.93,2020-04-28,26.0,4.6332,0.0
BR-01563,Highway,Steel (A588 Weathering),1979,45,60,Rural Mountain,Mild,0.0113,8,0,18557,2577.0,485,345,5.2e-12,2.8,10.4,9.9,304.8,0.55,0.38,2022-02-22,6.6,1.5951,2.220446049250313e-16
BR-01564,Highway,Steel (A514 HY),1984,40,60,Urban Midwest,Moderate,0.0677,6,0,9513,1129.0,760,690,4.5e-12,3.2,24.7,21.9,138.9,0.19,0.09,2020-06-15,2.5,0.425942,0.056189858729133686
BR-01565,Local Road,Reinforced Concrete,1961,63,75,Rural Mountain,Mild,0.0144,9,0,4325,1006.0,25,20,0.0,0.0,58.3,57.3,99.5,0.38,0.26,2021-12-03,3.2,0.8645756799999998,0.06888540984581282
BR-01566,Pedestrian,Composite Steel-Concrete,1986,38,75,Coastal Texas,Severe,0.1117,6,0,11384,3790.0,400,230,6.5e-12,3.0,66.2,62.0,15.8,0.64,0.28,2021-04-03,11.9,1.7838600000000007,4.440892098500626e-16
BR-01567,Interstate,Reinforced Concrete,1976,48,75,Coastal Florida,Severe,0.0466,8,0,50173,760.0,25,20,0.0,0.0,65.6,63.3,879.0,0.25,0.08,2021-03-10,6.1,0.6564312,0.07487576576018706
BR-01568,Highway,Steel (A588 Weathering),2017,7,60,Industrial New Jersey,Moderate,0.0287,9,0,35483,1040.0,485,345,5.2e-12,2.8,23.8,23.6,90.7,0.18,0.14,2021-03-28,4.0,0.45239999999999997,1.1102230246251565e-16
BR-01569,Local Road,Steel (A36),2001,23,60,Rural Midwest,Mild,0.0184,9,0,3377,1356.0,450,250,6.9e-12,3.0,13.9,13.5,28.3,0.25,0.08,2021-01-28,4.9,0.5755100000000001,0.0
BR-01570,Highway,Prestressed Concrete,2017,7,50,Urban Midwest,Moderate,0.0257,9,0,24219,12448.0,35,28,0.0,0.0,66.2,66.0,61.9,4.47,2.04,2023-10-27,90.7,7.372107820000001,0.5977745475269064
BR-01571,Railroad,Steel (A588 Weathering),1997,27,75,Rural Midwest,Mild,0.0125,8,0,54,1603.0,485,345,5.2e-12,2.8,10.4,10.1,26.6,0.35,0.24,2021-10-13,4.0,0.9073999999999997,3.3306690738754696e-16
BR-01572,Local Road,Reinforced Concrete,2007,17,50,Desert Southwest,Mild,0.0156,9,0,927,3633.0,25,20,0.0,0.0,45.3,45.1,5.8,0.83,0.37,2020-09-27,20.0,2.0019999999999993,8.881784197001252e-16
BR-01573,Railroad,Steel (A36),1959,65,100,Rural Mountain,Mild,0.0134,8,0,51,546.0,450,250,6.9e-12,3.0,11.2,10.4,60.5,0.19,0.07,2023-10-03,4.1,0.68445,0.0
BR-01574,Interstate,Reinforced Concrete,1976,48,75,Pacific Northwest,Mild,0.0161,8,0,20409,3277.0,25,20,0.0,0.0,61.2,60.4,357.6,1.29,0.91,2020-11-17,11.8,2.93736352,0.3281743369941192
BR-01575,Local Road,Reinforced Concrete,1976,48,100,Rural Midwest,Mild,0.0197,7,0,10024,3221.0,25,20,0.0,0.0,58.6,57.6,175.6,1.24,0.45,2020-06-06,16.6,2.70016744,0.3431654251460285
